"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n119.raw (F1)"	"Area: cbr_n128.raw (F2)"	"Area: cbr_n151.raw (F3)"	"Area: cbr_n153.raw (F4)"	"Area: cbr_n165.raw (F5)"	"Area: cbr_o124.raw (F6)"	"Area: cbr_o127.raw (F7)"	"Area: cbr_o131.raw (F8)"	"Area: cbr_o139.raw (F9)"	"Area: cbr_o150.raw (F10)"	"Area: cbr_o154.raw (F11)"	"Area: cbr_o156.raw (F12)"	"Area: cbr_o167.raw (F13)"	"Area: cbr_o168.raw (F14)"	"Area: ct_n122.raw (F15)"	"Area: ct_n125.raw (F16)"	"Area: ct_n147.raw (F17)"	"Area: ct_n149.raw (F18)"	"Area: ct_n161.raw (F19)"	"Area: ct_n164.raw (F20)"	"Area: ct_n173.raw (F21)"	"Area: ct_o130.raw (F22)"	"Area: ct_o136.raw (F23)"	"Area: ct_o140.raw (F24)"	"Area: ct_o145.raw (F25)"	"Area: ct_o152.raw (F26)"	"Area: ct_o159.raw (F27)"	"Area: ct_o166.raw (F28)"	"Area: s06_118.raw (F29)"	"Area: s06_120.raw (F30)"	"Area: s06_121.raw (F31)"	"Area: s06_143.raw (F32)"	"Area: s06_146.raw (F33)"	"Area: s06_155.raw (F34)"	"Area: s06_158.raw (F35)"	"Area: s06_163.raw (F36)"	"Area: S06_171.raw (F37)"	"Area: syd_160.raw (F38)"	"Area: syd_n126.raw (F39)"	"Area: syd_n132.raw (F40)"	"Area: syd_n134.raw (F41)"	"Area: syd_n138.raw (F42)"	"Area: syd_n141.raw (F43)"	"Area: syd_n144.raw (F44)"	"Area: syd_n148.raw (F45)"	"Area: syd_n157.raw (F46)"	"Area: syd_n162.raw (F47)"	"Area: syd_n169.raw (F48)"	"Area: syd_n172.raw (F49)"	"Area: syd_o129.raw (F50)"	"Area: syd_o133.raw (F51)"	"Area: syd_o135.raw (F52)"	"Area: syd_o137.raw (F53)"	"Area: syd_o142.raw (F54)"	"Area: syd_o170.raw (F55)"
"False"	"PI(18:0_18:2)"	"C45 H83 O13 P"	"Not the top hit"	"Full match"	"862.55445"	"10.245"	"13900836.3071941"	"Multiple matches found"	"8740382.64930426"	"2329990.70510107"	"2654373.03118383"	"5253814.96953508"	"4315128.24287776"	"7749460.37571187"	"6878622.89208892"	"2193947.6528442"	"4831051.35156786"	"6033970.94178777"	"6169426.71017471"	"6154320.63178099"	"4297753.74805654"	"2916954.27583707"	"4667703.25229602"	"5297669.59695485"	"6292802.54993365"	"6939759.70296321"	"5477216.89729195"	"6666747.46280688"	"6791929.79372112"	"5079531.70039137"	"5894525.23547702"	"4493769.34228455"	"6057964.26955728"	"4688913.94532299"	"4155636.07108745"	"2196079.8196761"	"6285880.51444483"	"5619276.48790669"	"3989863.37350724"	"7322495.03507052"	"6047461.57188734"	"5263218.10616896"	"5020851.16108036"	"5426239.49593936"	"5704329.55675443"	"5895598.6863243"	"6355012.11256177"	"5232711.0233199"	"1712347.24995335"	"4985958.1242182"	"6127859.24859186"	"2160409.54894387"	"5833917.90631567"	"2153606.52436299"	"7853558.65302009"	"13900836.3071941"	"4760607.12423267"	"3617113.07426996"	"4699868.21567323"	"6134534.05794863"	"4941169.82441921"	"6423847.17715359"	"6513776.55057945"
"False"	"TG(11:0_8:0_19:0)"	"C41 H81 N O6"	"No match"	"Invalid mass"	"683.60265"	"18.749"	"13775410.3027821"	"Multiple matches found"	"13775410.3027821"	"543367.750827335"	"4582958.07378572"	""	""	"1122741.09797764"	"2014774.32284862"	"1785636.20138548"	"2803811.03849965"	"4900511.43320799"	"5305849.90016674"	"4659519.84469274"	"5031877.78777717"	"4946826.55203224"	"745415.904080138"	"996169.079901404"	"3251145.16198097"	"852825.616154803"	"766447.046325531"	"1172575.67181793"	""	"420788.700674503"	"1246037.26837684"	"344194.19923613"	"1276443.13641327"	""	"1502851.08494301"	"548115.673388437"	"8839707.5769179"	""	"1007283.77354458"	"2264226.70571942"	"2728914.35396401"	"9258952.29408444"	"3513490.12993563"	"2068967.60981086"	""	"2501583.37656551"	"1587877.63358573"	"617704.728752953"	""	"3352187.12149426"	"540033.485757438"	"1332301.20712236"	"748345.938007094"	"734485.35758619"	""	"4525328.56667207"	"1993696.10561715"	"1086866.88949978"	""	"3201703.73708855"	""	"647230.051212519"	"2050909.13588039"
"False"	"TG(18:1_18:1_10:3)"	"C49 H87 N O6"	"Not the top hit"	"Full match"	"785.64996"	"18.078"	"13744657.6304696"	"Multiple matches found"	""	""	""	""	"11545.3347507234"	"13744657.6304696"	""	""	""	""	""	""	""	""	""	""	""	""	""	"2408845.75462331"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"102546.016073026"	""	""	"2548759.00933598"	""	"260016.465425063"	""	""	""	"3717048.80738505"	""	""	""	""	""	""	""	""	"2418901.88436178"	""
"False"	"CerPE(d34:2)"	"C36 H71 N2 O6 P"	"Invalid mass"	"Full match"	"658.50264"	"8.664"	"13689265.2613852"	"Single match found"	"10628065.9901034"	"10298125.6159595"	"7112132.73539823"	"8873939.44660547"	"10433889.8267964"	"6115200.80382496"	"8191462.90541912"	"6241670.20067319"	"8257277.56285798"	"8055604.53059366"	"8067971.68113043"	"8261839.33682482"	"6097804.70782176"	"7273823.06983694"	"4955593.33183599"	"6858803.97933857"	"7464479.10001612"	"5206921.06092007"	"6588098.23293094"	"6185715.31410558"	"7396674.80723724"	"6758835.57778744"	"11320406.015488"	"9958548.52133749"	"7080787.43611686"	"9193191.21681641"	"5950816.54258882"	"7713070.90492667"	"8724633.62875474"	"8222269.6618558"	"7490334.77713606"	"9088635.44553909"	"7215579.50767045"	"7162797.99877214"	"7366237.86620647"	"9289365.15402093"	"9017027.72876924"	"7253206.20358511"	"5905365.19042817"	"7095017.76361613"	"2280231.46342562"	"7673769.08146936"	"6325632.89991841"	"7919119.64288353"	"6340088.12136738"	"7546955.6488965"	"5999173.73086762"	"13689265.2613852"	"7244190.49852127"	"7159264.26869333"	"6436827.92354369"	"6916398.43597764"	"7815984.64680691"	"6739920.39311375"	"6430345.31768753"
"False"	"TG(4:0_16:0_17:1)"	"C40 H77 N O6"	"Not the top hit"	"Full match"	"667.57210"	"16.940"	"13443814.722751"	"Multiple matches found"	"8770880.21900986"	"1091712.64658361"	"2616976.72655152"	"165397.394713058"	"180780.908087009"	"2704105.53664977"	"2803452.46137255"	"2810571.52158207"	"2201551.49234476"	"2954940.2857475"	"3735667.95770583"	"4423835.94356919"	"4165589.00351001"	"8799043.33151339"	"991506.079469928"	"678697.643354824"	"1201605.5607035"	"1115872.74148121"	"796872.801061386"	"1311366.45139735"	"1206095.83651894"	"164127.856031877"	"1107379.4516935"	"276150.433370597"	"1531149.43339484"	"170571.993268951"	"2840921.27505581"	"626975.386691048"	"6423329.82546183"	"13443814.722751"	"2558864.4145908"	"2112316.28450283"	"6600532.556205"	"10379452.9129143"	"4306068.62608915"	"5071208.81939716"	"46531.7813851998"	"3738083.89223387"	"1741531.91559094"	"366625.638215367"	"389306.170523643"	"5846526.79534082"	"730832.885038155"	"1208055.93778222"	"1133097.7684069"	"2372840.06772226"	"605008.284512001"	"3211507.76818625"	"2112444.11499621"	"706480.468522169"	"5366275.11800851"	"3435985.42879279"	"620664.084154242"	"968611.574293836"	"4195220.55240267"
"False"	"TG(16:0_16:1_6:0)"	"C41 H79 N O6"	"Not the top hit"	"Full match"	"681.58755"	"17.299"	"13440875.9947616"	"Single match found"	""	""	""	""	""	"8097136.93753311"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13440875.9947616"	""	""	""	""	""	""	""	"8214730.22871505"	""
"False"	"CerPE(d36:2)"	"C38 H75 N2 O6 P"	"Invalid mass"	"Full match"	"686.53299"	"10.917"	"13407957.9193854"	"Single match found"	"9104939.08069891"	"7714652.50226346"	"5051927.65952302"	"8158856.43191889"	"10232621.3929171"	"6629050.35920937"	"7370330.17120965"	"5407882.64686832"	"6871857.69793631"	"6617048.78167961"	"6613329.73477777"	"5294198.56310963"	"4675287.30386748"	"5318399.97381174"	"6465718.73142888"	"6473843.41566782"	"7150355.31330914"	"4620879.41103137"	"6375101.48893247"	"5792634.97022254"	"7730726.55704784"	"7325239.88977513"	"10535346.0560138"	"9357434.52120375"	"7116396.64037182"	"10959409.9835706"	"4125053.03735978"	"8124937.67629287"	"7832735.34222808"	"7194067.07203115"	"8536616.85550993"	"8250898.9531568"	"6762372.00945348"	"5156824.74231579"	"5567146.69108443"	"9041217.90089874"	"10224325.9250999"	"6469928.88053178"	"6866544.84183116"	"8138693.66941126"	"1965230.52774433"	"6518534.76649695"	"6857171.52072547"	"6695927.8117197"	"6624880.18759268"	"7049490.85789781"	"6272256.60633113"	"13407957.9193854"	"7756993.73451214"	"5960384.1002652"	"5736474.20207516"	"6348170.19340503"	"7905939.67892902"	"6919688.68273593"	"6073377.65379439"
"False"	"PI(18:3_18:3)"	"C45 H75 O13 P"	"Not the top hit"	"Full match"	"854.49212"	"5.585"	"13376640.744356"	"Single match found"	"9301799.66250627"	"2442045.04410733"	"3750363.78168031"	"7505887.5628298"	"7390375.79884656"	"9731319.03759451"	"4924426.44952181"	"3856399.51511989"	"4195706.44054782"	"4130807.1291717"	"4436826.10255604"	"2665962.06240112"	"3386999.62404033"	"3699649.98740502"	"7680920.80697022"	"7367899.11416353"	"6899555.78739799"	"7613224.2861673"	"8834957.23455368"	"13376640.744356"	"9534087.33079057"	"7999620.25204893"	"6333324.0049487"	"6925284.19744541"	"9988569.19412714"	"8533907.95962534"	"3288134.16312576"	"4766500.51842312"	"5463811.01951139"	"6650008.1551162"	"7147499.52073035"	"5386803.42008311"	"6934709.02955483"	"4759888.48768666"	"2642392.07902869"	"6991304.13579136"	"8987108.01619322"	"7430391.84409574"	"9078479.6732173"	"8750460.36839151"	"2279179.9588288"	"5293379.06944813"	"7256612.38581653"	"5032715.75849694"	"6846604.72857643"	"5121091.61397636"	"8946682.16002481"	"12396615.7253062"	"7305306.58321065"	"5008885.07002062"	"6437674.60817496"	"4051934.30310423"	"7010404.47150405"	"4527115.03192571"	"6170895.43487127"
"False"	"TG(18:2_18:2_20:0)"	"C59 H109 N O6"	"No match"	"Invalid mass"	"927.82073"	"21.479"	"13313530.0063192"	"Multiple matches found"	"7354270.53445185"	"2828611.55109974"	"2582012.94381988"	"2945418.34953531"	"3222907.94009495"	"12480872.8402874"	"5042270.70517995"	"4761903.11465155"	"2537461.66160262"	"2519501.54399803"	"3043460.03883456"	"1420462.32245181"	"3428471.33155443"	"3347120.37888204"	"13313530.0063192"	"8000864.73665011"	"6141188.66394437"	"9820622.30791311"	"5827650.12503085"	"12226236.9585447"	"8773741.94140032"	"8780627.52956535"	"3871101.75482791"	"4342850.78946402"	"9656896.90443956"	"6510259.82611773"	"2231755.66492641"	"9198485.83061239"	"4050103.79994565"	"5198915.67690303"	"8059268.02167856"	"3682635.81372506"	"5543564.61397001"	"3250847.79278194"	"2524093.90648813"	"3874943.48529262"	"1890395.22115537"	"5367518.52516221"	"12995336.9432242"	"5347724.27592327"	"5854910.61469367"	"5086233.18000314"	"7743566.87935162"	"6020613.4464733"	"10743328.4151698"	"2506060.68123625"	"10948978.2503111"	"12279598.1458455"	"6920615.0667497"	"3327849.27888363"	"5440089.43166596"	"2462976.46722401"	"3398551.40716449"	"5336017.98170269"	"5934268.14988109"
"False"	"PE(14:0p_24:2)"	"C43 H82 N O7 P"	"No match"	"Full match"	"755.58018"	"14.940"	"13297688.5772032"	"Multiple matches found"	"12175002.2188344"	"3840004.85928717"	"5583713.80591911"	"3108372.33616493"	"10241361.1746896"	"7567139.85987365"	"6573618.92955298"	"4969126.88001464"	"6534175.80042929"	"6202790.00589995"	"6098096.78025164"	"4274056.06639128"	"4495268.65094548"	"5490237.92426511"	"7734988.67981762"	"7355693.35520842"	"6926497.06192233"	"5829571.28732074"	"6395553.91640587"	"6859333.76368935"	"7395242.42434506"	"7736983.81894241"	"12121294.4662658"	"9296281.45135673"	"9327716.25713009"	"9635092.71615092"	"4916772.49206501"	"2081533.72504238"	"6186599.72305831"	"7222656.24429068"	"6813916.79658593"	"6369672.45622149"	"5167466.10836176"	"5643557.33446133"	"3344294.2974597"	"6316193.50542305"	"6684890.86532197"	"6793432.10007416"	"8879448.29352849"	"9583749.91828845"	"2365515.51064924"	"7743098.70300482"	"8228577.57196906"	"6821553.00289134"	"7547379.29361052"	"6563661.39368548"	"7578818.59463562"	"13297688.5772032"	"7041596.47276703"	"6685413.94792902"	"6960205.43496161"	"5439883.93204612"	"8398001.94541635"	"5662725.47883114"	"6760941.06972896"
"False"	"TG(18:1_14:2_11:3)"	"C46 H79 N O6"	"No match"	"Invalid mass"	"741.58663"	"16.729"	"13213764.9072522"	"Single match found"	""	""	""	""	""	""	""	""	"3344318.90981341"	"3402044.19782844"	""	""	""	""	"1013041.56700967"	""	""	""	""	""	""	"2325924.86589537"	""	""	""	""	"2213039.77838621"	"13213764.9072522"	"5644581.67139778"	"980094.797028053"	""	""	""	""	""	""	""	""	"5839783.26988564"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_16:1_16:0)"	"C51 H99 N O6"	"No results"	"Full match"	"821.74370"	"21.801"	"13207379.7005461"	"Multiple matches found"	""	""	""	""	""	""	""	"7106116.06963768"	""	""	"2524938.02804681"	""	"1514351.45054814"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1541815.60074734"	""	""	""	"13207379.7005461"	""	""	""	""	"1546165.53543888"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(17:1_11:4_14:2)"	"C45 H75 N O6"	"No match"	"Full match"	"725.55605"	"16.335"	"13057369.4082115"	"Multiple matches found"	""	""	""	""	""	"11505240.9224455"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1482964.86166001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1817301.57197806"	""	"1521367.24008567"	""	""	""	"3661031.7425325"	""	"13057369.4082115"	""	""	""	""	""	""	""	""
"False"	"TG(11:0_14:0_18:1)"	"C46 H89 N O6"	"Full match"	"Full match"	"751.66542"	"19.535"	"12921602.6017191"	"Multiple matches found"	"12921602.6017191"	"5901848.07224233"	"7476485.91210962"	"1761729.29305469"	"2577731.03569172"	"7102372.86471802"	"9437573.12264664"	"771148.779289611"	"6975922.67404683"	"9093176.08347035"	"10424279.5489413"	"12766658.5004518"	"11546646.9808237"	"12042544.7612264"	"3075343.19741761"	"2223797.16328763"	"5298951.98481445"	""	""	"3157251.24076818"	"4413187.38666767"	"1334573.10748406"	"8159941.35077529"	"3070755.38847148"	""	"1908792.12363428"	"8301885.75944801"	"5809643.10946063"	""	""	"2498020.66371188"	"5229083.60168842"	"7571589.67288795"	"8163642.64487055"	"7093195.62168549"	"5145653.44503957"	"808857.186194678"	"8303848.55049731"	"4634617.07598705"	"2083325.96359036"	"1831541.41203301"	"8527819.76708764"	"4163901.93782851"	"5602016.62324597"	"4613154.90684429"	"6125734.38050054"	"3110256.94240496"	"7254062.5860459"	"4369693.86001294"	"2985996.98662773"	"8100402.1102532"	"7048235.00508043"	"4354115.37529718"	"6403364.05507107"	""
"False"	"TG(18:1_18:1_18:1)"	"C57 H107 N O6"	"Not the top hit"	"Full match"	"901.80546"	"21.515"	"12852554.2158977"	"Multiple matches found"	""	""	""	""	"2789027.92404865"	""	"7919561.00231371"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12852554.2158977"	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PI(36:3)"	"C45 H81 O13 P"	"Not the top hit"	"Full match"	"860.53872"	"8.967"	"12724997.298434"	"Multiple matches found"	"11607749.4595623"	""	"6087385.8809804"	"7442139.75482889"	"7150383.07996119"	"12724997.298434"	"5346895.20766363"	"6228488.8884909"	"5917246.4688178"	"3078445.31931057"	"3257567.27935608"	""	"2540807.1791246"	"4237481.39412924"	"7937638.16961878"	"8921386.61085103"	"9229261.64127114"	"9536880.69886814"	"5279404.48896448"	"11582390.5690954"	"10394015.6857263"	"7879084.56541998"	"6779877.37492929"	"6718961.56190265"	"9083577.71081486"	"5930085.24515845"	"4737315.67758298"	"5150764.5967577"	"6197611.40918629"	"7692293.67912357"	"6247131.25716676"	"7261643.63677428"	"7555741.70151593"	"4226641.09908026"	""	"8343219.09376955"	"8590258.84767777"	"7910592.39092263"	"9687721.08170468"	"8111807.63806959"	"2639907.22467816"	"7186434.89682492"	"8081560.5724186"	"6561409.65948542"	"6766433.62961283"	"7226021.01428837"	"5832447.37634243"	"11128765.4313785"	"8174551.08578642"	"4621745.73004043"	"7947291.14769571"	"5045639.15580478"	"6943791.60380979"	"7603006.5661311"	"8830766.95829323"
"False"	"TG(16:1_10:2_16:0)"	"C45 H83 N O6"	"No match"	"Invalid mass"	"733.61833"	"17.486"	"12698026.2965724"	"Multiple matches found"	"8002358.79765732"	"1383301.42521621"	"5523894.19116087"	"454389.77676369"	"281655.594531528"	"12698026.2965724"	"5764813.94928877"	"5429478.34538575"	"4357373.87794562"	"5301104.60448849"	"5645936.1405432"	"4477132.29378184"	"6586846.05156266"	"7528459.15001101"	"9083656.56386114"	"4945064.03247189"	"7220332.11559464"	"8836243.54566804"	"3383011.56095432"	"8809373.80518796"	"9086745.02060131"	"2145929.43011834"	"1995995.80726296"	"664193.446110543"	"4810423.17602453"	"916841.92261256"	"2533812.09073549"	"1801242.97236432"	"7389754.40735421"	"7512098.07696366"	"3422373.950043"	"3933188.98394719"	"7464583.07775311"	"6106366.50339233"	"4827701.99000452"	"5041145.80133936"	""	"6704550.40365796"	"3736114.13656826"	"1982212.64877947"	"1056759.46108488"	"5352611.81170373"	"3154904.27287697"	"2103223.30928026"	"3885434.05074451"	"2918691.9995369"	"3706651.39380986"	"5946434.78580634"	"3706530.14814137"	"1703274.25626105"	"8940308.41089083"	"4160598.945411"	"2135733.04433277"	"6373305.99068382"	"6098924.5419251"
"False"	"PA(40:0e)"	"C43 H87 O7 P"	"Not the top hit"	"Full match"	"746.61642"	"4.768"	"12618400.3857782"	"Single match found"	""	""	""	""	""	""	""	"7852996.67147766"	"9496054.74716237"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9099930.45876048"	""	"7743405.62932541"	""	""	""	""	""	"12618400.3857782"	""	""	""	""	"8554096.59420646"	""	""	""	"6818019.69467311"	""	"8758594.57691167"	""	""	""	""	""	""	""	""	"8162614.20213497"	"12367701.792757"	""	"9198128.77444881"
"False"	"TG(16:1_10:4_16:1)"	"C45 H77 N O6"	"No match"	"Full match"	"727.57155"	"16.115"	"12582607.5447298"	"Multiple matches found"	"5503029.92854523"	"1199758.84362875"	"4058792.74985083"	"993378.240432375"	"680667.608910341"	"9142345.10682797"	"1155926.96888139"	"1973339.70552373"	""	"1450124.98202493"	""	""	""	""	"2525427.5509828"	"1989785.46881138"	"3379583.89385537"	"12559427.8162179"	"2624819.78000567"	"3157988.66430127"	"3098438.92374941"	"1111393.07435989"	"1684263.72221266"	""	"1624821.14477197"	"1268391.70043365"	"1583989.92209916"	"2445228.37375693"	"752579.892628119"	"3110116.6099173"	"1101299.35876404"	"1095819.32299615"	"1304148.21495938"	"861489.198761613"	""	"2094004.27451909"	"217553.18760654"	"4448308.74012976"	"5451938.97488343"	"3123870.63587335"	"1982633.68519221"	"4696581.48204649"	"7399925.75897446"	"3122162.5778861"	"7957110.10988822"	""	"12354397.6863982"	"8205784.86704725"	"12582607.5447298"	"542980.927441144"	"10356519.7213766"	"2056766.95835726"	"2188206.56099295"	"7827839.82600206"	"5240901.88269736"
"False"	"PC(17:1_18:3)"	"C43 H78 N O8 P"	"Invalid mass"	"Invalid mass"	"767.54266"	"7.750"	"12562672.7533574"	"Single match found"	"2992061.80434738"	"607388.600134152"	"2045426.30154619"	"3903472.87248044"	"3797437.8026705"	"8376587.08827347"	"2394736.44242653"	"2414125.32038144"	"1482107.16196686"	"2223795.2916184"	"1917758.52944199"	"615195.20972026"	"1818668.16124895"	"2137480.30106921"	"5650840.15101031"	"5776023.98861066"	"3335082.19174013"	"9552194.91028037"	"4531619.1372264"	"12562672.7533574"	"6205846.7463172"	"7585515.67568875"	"2921280.47111016"	"1700265.3383855"	"7023226.60233724"	"5006595.17260963"	"1291349.22498187"	"2872139.14122806"	"1695664.20091265"	"2321825.40578653"	"5529270.55922922"	"809263.668498426"	"5454679.20658762"	"1863431.23832119"	"953294.634104785"	"5213674.40532585"	"5029665.74961318"	"4324972.39898498"	"9230643.73218475"	"5494442.54271827"	"1685967.52656429"	"3195034.19984673"	"3903152.57651811"	"4268231.21940943"	"4534642.43788819"	"2525480.04359076"	"11213748.3350929"	"7979762.27375547"	"4178992.12650131"	"1676689.87544086"	"5152892.01183927"	"2243753.15996335"	"2714420.54044723"	"3662280.26270936"	"7891656.40914557"
"False"	"TG(16:1_10:2_16:0)"	"C45 H83 N O6"	"Full match"	"Full match"	"733.61851"	"17.898"	"12512170.7576338"	"Multiple matches found"	"3169888.38356191"	""	""	""	""	"12512170.7576338"	""	""	""	""	""	""	""	""	""	""	""	"6320393.88505415"	"1611634.92241256"	"5397162.10125695"	""	"1792756.21917819"	""	""	"2720311.28637278"	""	""	""	""	""	""	""	""	"2529628.9503107"	""	""	"285931.060390908"	""	"4273188.93387493"	""	"1506694.20503941"	""	""	""	""	""	"4955118.15144518"	""	""	""	""	""	""	""	""
"False"	"TG(16:0_11:1_20:1)"	"C50 H95 N O6"	"Not the top hit"	"Full match"	"805.71226"	"20.288"	"12494387.9277668"	"Multiple matches found"	"1214579.75444694"	"6862232.10186231"	"464175.347744463"	"3730047.70731851"	"5351939.60460224"	""	"6059579.1778107"	"3347564.0851007"	"6090946.95578458"	""	"4160128.28191729"	""	""	""	""	""	""	""	"2979719.84099899"	"2234311.06126618"	""	""	"10107125.8057342"	"2399897.23308199"	"1546294.75334339"	"4432264.82093939"	"12494387.9277668"	""	""	"7943062.95969047"	"1600056.95027278"	""	""	""	"3897532.89556472"	""	"1492575.8970201"	""	""	"6032376.85414328"	"4340850.82670025"	""	"8088566.97697096"	"6769989.60194854"	"5271110.93453512"	"7857143.92264544"	""	""	"4759420.61889041"	"3519596.65083925"	""	"2463423.09314171"	"6643811.12444429"	"5036459.11544093"	"5054297.3291522"
"False"	"TG(16:0_16:1_16:1)"	"C51 H97 N O6"	"No results"	"Full match"	"819.72757"	"20.154"	"12292932.5533911"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2379681.54484106"	""	""	""	""	""	""	""	"12292932.5533911"	""	"3295313.06651091"	""	"5819519.98599083"
"False"	"TG(18:2_12:2_14:3)"	"C47 H79 N O6"	"No results"	"Full match"	"753.58700"	"17.532"	"12230360.3245385"	"Single match found"	""	"99379.6934907745"	"526920.330055326"	"565589.606787916"	"844542.849719472"	"10477458.3848298"	"1474763.95477475"	"756633.222219679"	"707010.743983514"	"807989.67759488"	"1470230.70811454"	"538819.596134626"	"1050794.71276825"	"862379.873277722"	"1111331.99794268"	"1956995.95390431"	"2741409.26787359"	"2655097.51052113"	"1228437.78283252"	"3243267.68545577"	"2623678.10885311"	""	"488996.519401473"	"246901.917426168"	"785409.151287352"	"924858.228462204"	"305583.477433741"	"819535.782185656"	"106014.634366603"	""	"691392.341654825"	"142933.796240939"	"931738.183578854"	""	""	"950757.561815198"	"238807.835140624"	"2226211.9874179"	"3898317.9744469"	"4228315.0415656"	"2431992.12705374"	"1368479.63618854"	"6883291.92906662"	"2445467.57442736"	"9513221.04647057"	"1150727.86879724"	"12230360.3245385"	"3791358.02216145"	"2567020.57243011"	"421759.365442023"	"1909204.38960125"	"635520.506120855"	"1432178.74573427"	"2642671.63339139"	"2268724.97242519"
"False"	"TG(4:0_18:3_16:1)"	"C41 H73 N O6"	"No match"	"Full match"	"675.54062"	"12.859"	"12117858.1515162"	"Single match found"	""	""	"4803209.27814305"	"114805.251634583"	""	""	"2968551.62225501"	"3696754.23288894"	"2050593.51703059"	"4614727.60751496"	"4474866.60525932"	"1898194.12967994"	"5847026.34742467"	"8366931.1459257"	""	"4172457.47391927"	"5466642.03598901"	"5698899.88501757"	"1759765.3892127"	""	""	"968744.73251911"	"372830.909316099"	""	"7992327.55783519"	"135181.255765378"	"1457928.20047931"	""	"11579920.7544544"	""	"4948999.55917189"	"1949691.0328798"	""	""	"5140304.22770631"	"9805115.62279857"	"144158.396400574"	"5354458.99268235"	"1825602.52271523"	"1570323.85015309"	"892434.394920727"	"8520501.99737952"	"1603200.66370458"	"972008.220112411"	"2387286.08118173"	"1782843.82946671"	"2604183.37474028"	"12117858.1515162"	"2768274.50467491"	"278172.158004567"	""	"2263103.13235896"	"523555.687290065"	"1689984.57458662"	"6562534.02673774"
"False"	"TG(14:0_14:0_16:0)"	"C47 H93 N O6"	"No match"	"Full match"	"767.69646"	"20.618"	"12058435.4087393"	"Multiple matches found"	""	""	"12058435.4087393"	"428770.531500718"	"638735.862980642"	""	"6246634.54689869"	""	"5997732.44600388"	"9166076.82493194"	""	"8374772.94699758"	""	""	"1365729.27028961"	""	"5700456.65553798"	"2804112.60088981"	""	""	"1882216.81689743"	"516018.754224371"	""	""	""	""	"1095703.00349745"	"834280.851292617"	""	"4649582.33290773"	"623468.634634593"	""	"2445537.91207269"	""	""	"2430990.50398591"	""	"4313110.17645749"	""	"432954.923632839"	"223536.260126437"	"5325239.68722944"	""	"4116195.32697844"	"864617.122159398"	"2352151.81147228"	""	""	""	"1366130.58942342"	"4495038.52115539"	"5702102.89779196"	"884593.567259863"	"1791912.28602739"	"2107843.06254943"
