CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
TG(20:0_16:0_18:1),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,22.34691855938969,,
TG(20:0e_16:0_18:1),XIC,C57 H110 O5,ESI,892.8691504699999,NH4-Gain,+,1,22.315358471565787,,
TG(18:1_18:1_18:0),XIC,C57 H106 O6,ESI,904.83276547,NH4-Gain,+,1,21.594875234950948,,
TG(18:1_18:1_18:0),XIC,C57 H106 O6,ESI,904.83276547,NH4-Gain,+,1,21.96982300846162,,
TG(20:0e_16:1_18:1),XIC,C57 H108 O5,ESI,890.8535004699999,NH4-Gain,+,1,22.02054545980647,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.279408333059266,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.663292508595728,,
TG(20:1e_16:1_18:1),XIC,C57 H106 O5,ESI,888.83785047,NH4-Gain,+,1,21.726564051373323,,
TG(18:1_18:1_18:2),XIC,C57 H102 O6,ESI,900.8014654699999,NH4-Gain,+,1,20.999675882571275,,
TG(18:0_18:3_18:1),XIC,C57 H102 O6,ESI,900.8014654699999,NH4-Gain,+,1,21.141,,
TG(18:1_18:1_18:3),XIC,C57 H100 O6,ESI,898.7858154699999,NH4-Gain,+,1,20.70053224717798,,
TG(18:1_21:0_16:0),XIC,C58 H110 O6,ESI,920.8640654699999,NH4-Gain,+,1,22.006598660143375,,
TG(18:1_18:1_19:0),XIC,C58 H108 O6,ESI,918.8484154699998,NH4-Gain,+,1,21.731,,
TG(16:0_24:0_16:0),XIC,C59 H114 O6,ESI,936.89536547,NH4-Gain,+,1,22.45,,
TG(18:1_22:0_16:0),XIC,C59 H112 O6,ESI,934.87971547,NH4-Gain,+,1,22.137813145418377,,
TG(20:0_18:1_18:1),XIC,C59 H110 O6,ESI,932.8640654699999,NH4-Gain,+,1,21.854188331886185,,
TG(20:0e_18:1_18:1),XIC,C59 H112 O5,ESI,918.88480047,NH4-Gain,+,1,22.275456752620034,,
TG(20:1_18:1_18:1),XIC,C59 H108 O6,ESI,930.8484154699998,NH4-Gain,+,1,21.555921983355155,,
TG(20:1e_18:1_18:1),XIC,C59 H110 O5,ESI,916.8691504699999,NH4-Gain,+,1,21.96198443413026,,
TG(26:0_16:0_16:0),XIC,C61 H118 O6,ESI,964.9266654699999,NH4-Gain,+,1,22.745,,
TG(26:0_16:1_16:0),XIC,C61 H116 O6,ESI,962.91101547,NH4-Gain,+,1,22.419986344087533,,
TG(26:0_16:1_16:1),XIC,C61 H114 O6,ESI,960.89536547,NH4-Gain,+,1,22.091808185898625,,
TG(25:0_16:0_18:1),XIC,C62 H118 O6,ESI,976.9266654699999,NH4-Gain,+,1,22.368,,
TG(26:0_16:0_18:1),XIC,C63 H120 O6,ESI,990.9423154699999,NH4-Gain,+,1,22.68840515762437,,
TG(26:1_18:1_16:0),XIC,C63 H118 O6,ESI,988.9266654699999,NH4-Gain,+,1,22.345363962362505,,
TG(26:1_18:1_16:1),XIC,C63 H116 O6,ESI,986.91101547,NH4-Gain,+,1,22.042511455683073,,
TG(27:0_18:1_16:0),XIC,C64 H122 O6,ESI,1004.95796547,NH4-Gain,+,1,22.629,,
TG(28:0_16:0_18:1),XIC,C65 H124 O6,ESI,1018.97361547,NH4-Gain,+,1,22.745671144003275,,
TG(28:0_16:0_18:1),XIC,C65 H124 O6,ESI,1018.97361547,NH4-Gain,+,1,22.99872394045393,,
TG(28:1_18:1_16:0),XIC,C65 H122 O6,ESI,1016.95796547,NH4-Gain,+,1,22.613724391593262,,
TG(26:1_18:1_18:1),XIC,C65 H120 O6,ESI,1014.9423154699999,NH4-Gain,+,1,22.27382205033965,,
TG(26:1_18:2_18:1),XIC,C65 H118 O6,ESI,1012.9266654699999,NH4-Gain,+,1,22.01728470538909,,
TG(18:0_22:1_22:6),XIC,C65 H112 O6,ESI,989.85316647,H-Gain,+,1,17.553,,
TG(30:0_18:1_16:0),XIC,C67 H128 O6,ESI,1047.00491547,NH4-Gain,+,1,23.315116798889612,,
TG(30:1_18:1_16:0),XIC,C67 H126 O6,ESI,1044.98926547,NH4-Gain,+,1,22.934063623414378,,
TG(28:1_18:1_18:1),XIC,C67 H124 O6,ESI,1042.9736154700001,NH4-Gain,+,1,22.544556855824236,,
TG(22:1_24:2_18:1),XIC,C67 H122 O6,ESI,1040.9579654699999,NH4-Gain,+,1,22.24588116642857,,
TG(28:0_22:1_16:0),XIC,C69 H132 O6,ESI,1075.0362154700001,NH4-Gain,+,1,23.50840791853364,,
TG(30:0_18:1_18:1),XIC,C69 H130 O6,ESI,1073.02056547,NH4-Gain,+,1,23.174,,
